event;start_time;completion_time;source_pc<incoming>;source_pc<outgoing>;source_c<incoming>;source_c<outgoing>;source_gc<incoming>;source_gc<outgoing>;s1<incoming>;s1<outgoing>;s2<incoming>;s2<outgoing>;s3<incoming>;s3<outgoing>;d1<incoming>;d1<outgoing>;d2<incoming>;d2<outgoing>;d3<incoming>;d3<outgoing>;truck<incoming>;truck<outgoing>;turn<incoming>;turn<outgoing>;demand<incoming>;demand<outgoing>;order phone case_busy<incoming>;order phone case_busy<outgoing>;order chip_busy<incoming>;order chip_busy<outgoing>;order game case_busy<incoming>;order game case_busy<outgoing>
_demand_generator;139.0;140.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@138, ffil phone NL@138, ffil phone NL@138, ffil phone NL@138];[ffil game NL@139, ffil game NL@139, ffil game NL@139, ffil game NL@139, ffil game NL@139, ffil game NL@139];;;;;;
order phone case<task:start>;139.09;139.09;{'action': 'source phone case', 'priority': 1};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 1};;;;
order phone case<task:complete>;139.09;140.23;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 1};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 1};;;;;
_demand_generator;140.0;141.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@139, ffil game NL@139, ffil game NL@139, ffil game NL@139, ffil game NL@139, ffil game NL@139];[ffil game NL@140, ffil game NL@140];;;;;;
prod phone;140.0;142.0;;;;;;;{'action': 'source phone case', 'priority': 1};;{'action': 'source chip'};;;;;ffil phone NL;;;;;;;;;;;;;;;;
order chip<task:start>;140.0;140.0;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order chip<task:complete>;140.0;145.81;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
ffill 2;140.17;140.17;;;;;;;;;;;;;;;ffil game NL;;;;;;;;ffil game NL;;;;;;;
order phone case<task:start>;140.23;140.23;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;140.23;141.33;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;141.0;142.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@140];[ffil phone NL@141, ffil phone NL@141, ffil phone NL@141, ffil phone NL@141];;;;;;
ffill 1;141.0;141.0;;;;;;;;;;;;;ffil phone NL;;;;;;;;;;ffil phone NL;;;;;;;
order phone case<task:start>;141.33;141.33;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;141.33;142.69;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;142.0;143.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@141, ffil phone NL@141, ffil phone NL@141];[ffil game NL@142, ffil game NL@142, ffil game NL@142, ffil game NL@142, ffil game NL@142];;;;;;
order phone case<task:start>;142.69;142.69;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;142.69;142.84;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;142.84;142.84;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;142.84;143.46;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;143.0;144.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@142, ffil game NL@142, ffil game NL@142, ffil game NL@142, ffil game NL@142];[ffil phone DE@143, ffil phone DE@143];;;;;;
ffill 3;143.0;143.0;;;;;;;;;;;;;;;;;ffil phone DE;;;;;;ffil phone DE;;;;;;;
ffill 3;143.0;143.0;;;;;;;;;;;;;;;;;ffil phone DE;;;;;;ffil phone DE;;;;;;;
order phone case<task:start>;143.46;143.46;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;143.46;146.71;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;144.0;145.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[];[ffil phone DE@144, ffil phone DE@144, ffil phone DE@144, ffil phone DE@144];;;;;;
ffill 3;144.0;144.0;;;;;;;;;;;;;;;;;ffil phone DE;;;;;;ffil phone DE;;;;;;;
_demand_generator;145.0;146.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@144, ffil phone DE@144, ffil phone DE@144];[ffil game NL@145, ffil game NL@145];;;;;;
order chip<task:start>;145.81;145.81;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
prod phone;145.81;147.81;;;;;;;{'action': 'source phone case', 'priority': 1};;{'action': 'source chip'};;;;;ffil phone NL;;;;;;;;;;;;;;;;
order chip<task:complete>;145.81;146.87;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
_demand_generator;146.0;147.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@145, ffil game NL@145];[ffil phone NL@146];;;;;;
ffill 1;146.0;146.0;;;;;;;;;;;;;ffil phone NL;;;;;;;;;;ffil phone NL;;;;;;;
order phone case<task:start>;146.71;146.71;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;146.71;146.87;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order chip<task:start>;146.87;146.87;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order chip<task:complete>;146.87;148.45;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
prod phone;146.87;148.87;;;;;;;{'action': 'source phone case', 'priority': 1};;{'action': 'source chip'};;;;;ffil phone NL;;;;;;;;;;;;;;;;
order phone case<task:start>;146.87;146.87;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;146.87;147.96;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;147.0;148.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[];[ffil phone NL@147, ffil phone NL@147];;;;;;
ffill 1;147.81;147.81;;;;;;;;;;;;;ffil phone NL;;;;;;;;;;ffil phone NL;;;;;;;
order phone case<task:start>;147.96;147.96;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;147.96;149.17;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;148.0;149.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@147];[ffil phone NL@148, ffil phone NL@148, ffil phone NL@148];;;;;;
order chip<task:start>;148.45;148.45;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
prod phone;148.45;150.45;;;;;;;{'action': 'source phone case', 'priority': 0};;{'action': 'source chip'};;;;;ffil phone NL;;;;;;;;;;;;;;;;
order chip<task:complete>;148.45;148.85;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
order chip<task:start>;148.85;148.85;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
prod phone;148.85;150.85;;;;;;;{'action': 'source phone case', 'priority': 0};;{'action': 'source chip'};;;;;ffil phone NL;;;;;;;;;;;;;;;;
order chip<task:complete>;148.85;155.76;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
ffill 1;148.87;148.87;;;;;;;;;;;;;ffil phone NL;;;;;;;;;;ffil phone NL;;;;;;;
_demand_generator;149.0;150.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@148, ffil phone NL@148];[ffil phone DE@149, ffil phone DE@149, ffil phone DE@149, ffil phone DE@149, ffil phone DE@149];;;;;;
order phone case<task:start>;149.17;149.17;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;149.17;150.83;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;150.0;151.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@149, ffil phone DE@149, ffil phone DE@149, ffil phone DE@149, ffil phone DE@149];[ffil phone NL@150, ffil phone NL@150];;;;;;
ffill 1;150.45;150.45;;;;;;;;;;;;;ffil phone NL;;;;;;;;;;ffil phone NL;;;;;;;
order phone case<task:start>;150.83;150.83;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;150.83;152.01;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
ffill 1;150.85;150.85;;;;;;;;;;;;;ffil phone NL;;;;;;;;;;ffil phone NL;;;;;;;
_demand_generator;151.0;152.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[];[ffil phone NL@151, ffil phone NL@151, ffil phone NL@151, ffil phone NL@151, ffil phone NL@151];;;;;;
_demand_generator;152.0;153.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@151, ffil phone NL@151, ffil phone NL@151, ffil phone NL@151, ffil phone NL@151];[ffil game NL@152, ffil game NL@152];;;;;;
order phone case<task:start>;152.01;152.01;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;152.01;152.53;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;152.53;152.53;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;152.53;153.25;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;153.0;154.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@152, ffil game NL@152];[ffil phone NL@153];;;;;;
order phone case<task:start>;153.25;153.25;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;153.25;153.29;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;153.29;153.29;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;153.29;155.78;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;154.0;155.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@153];[ffil game NL@154, ffil game NL@154, ffil game NL@154, ffil game NL@154];;;;;;
_demand_generator;155.0;156.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@154, ffil game NL@154, ffil game NL@154, ffil game NL@154];[ffil phone NL@155, ffil phone NL@155, ffil phone NL@155, ffil phone NL@155];;;;;;
prod game;155.76;157.76;;;;;;;;;{'action': 'source chip'};;{'action': 'source game case'};;;;;ffil game NL;;;;;;;;;;;;;;
order chip<task:start>;155.76;155.76;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order game case<task:start>;155.76;155.76;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source game case'}
order chip<task:complete>;155.76;156.22;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
order game case<task:complete>;155.76;156.11;;;;;;{'action': 'source game case'};;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;{'action': 'source game case'};
order phone case<task:start>;155.78;155.78;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;155.78;161.27;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;156.0;157.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@155, ffil phone NL@155, ffil phone NL@155, ffil phone NL@155];[ffil phone DE@156, ffil phone DE@156, ffil phone DE@156, ffil phone DE@156, ffil phone DE@156];;;;;;
prod game;156.22;158.22;;;;;;;;;{'action': 'source chip'};;{'action': 'source game case'};;;;;ffil game NL;;;;;;;;;;;;;;
order chip<task:start>;156.22;156.22;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order chip<task:complete>;156.22;157.17;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
order game case<task:start>;156.22;156.22;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source game case'}
order game case<task:complete>;156.22;156.47;;;;;;{'action': 'source game case'};;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;{'action': 'source game case'};
_demand_generator;157.0;158.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@156, ffil phone DE@156, ffil phone DE@156, ffil phone DE@156, ffil phone DE@156];[ffil phone NL@157, ffil phone NL@157, ffil phone NL@157, ffil phone NL@157, ffil phone NL@157];;;;;;
order chip<task:start>;157.17;157.17;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
prod phone;157.17;159.17;;;;;;;{'action': 'source phone case', 'priority': 0};;{'action': 'source chip'};;;;;ffil phone NL;;;;;;;;;;;;;;;;
order chip<task:complete>;157.17;159.41;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
_demand_generator;158.0;159.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@157, ffil phone NL@157, ffil phone NL@157, ffil phone NL@157, ffil phone NL@157];[ffil phone DE@158, ffil phone DE@158, ffil phone DE@158, ffil phone DE@158, ffil phone DE@158, ffil phone DE@158];;;;;;
_demand_generator;159.0;160.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@158, ffil phone DE@158, ffil phone DE@158, ffil phone DE@158, ffil phone DE@158, ffil phone DE@158];[ffil game NL@159, ffil game NL@159, ffil game NL@159, ffil game NL@159, ffil game NL@159, ffil game NL@159];;;;;;
ffill 2;159.0;159.0;;;;;;;;;;;;;;;ffil game NL;;;;;;;;ffil game NL;;;;;;;
ffill 2;159.0;159.0;;;;;;;;;;;;;;;ffil game NL;;;;;;;;ffil game NL;;;;;;;
order chip<task:start>;159.41;159.41;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
prod phone;159.41;161.41;;;;;;;{'action': 'source phone case', 'priority': 0};;{'action': 'source chip'};;;;;ffil phone NL;;;;;;;;;;;;;;;;
order chip<task:complete>;159.41;160.28;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
_demand_generator;160.0;161.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@159, ffil game NL@159, ffil game NL@159, ffil game NL@159];[ffil game NL@160, ffil game NL@160, ffil game NL@160, ffil game NL@160];;;;;;
prod phone;160.28;162.28;;;;;;;{'action': 'source phone case', 'priority': 0};;{'action': 'source chip'};;;;;ffil phone NL;;;;;;;;;;;;;;;;
order chip<task:start>;160.28;160.28;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order chip<task:complete>;160.28;162.0;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
_demand_generator;161.0;162.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@160, ffil game NL@160, ffil game NL@160, ffil game NL@160];[ffil game NL@161, ffil game NL@161, ffil game NL@161];;;;;;
order phone case<task:start>;161.27;161.27;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;161.27;164.06;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order chip<task:start>;162.0;162.0;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
prod game;162.0;164.0;;;;;;;;;{'action': 'source chip'};;{'action': 'source game case'};;;;;ffil game NL;;;;;;;;;;;;;;
order game case<task:start>;162.0;162.0;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source game case'}
order game case<task:complete>;162.0;163.34;;;;;;{'action': 'source game case'};;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;{'action': 'source game case'};
order chip<task:complete>;162.0;164.3;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
_demand_generator;162.0;163.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@161, ffil game NL@161, ffil game NL@161];[ffil phone DE@162, ffil phone DE@162, ffil phone DE@162, ffil phone DE@162, ffil phone DE@162];;;;;;
_demand_generator;163.0;164.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@162, ffil phone DE@162, ffil phone DE@162, ffil phone DE@162, ffil phone DE@162];[ffil game NL@163, ffil game NL@163, ffil game NL@163];;;;;;
ffill 2;164.0;164.0;;;;;;;;;;;;;;;ffil game NL;;;;;;;;ffil game NL;;;;;;;
_demand_generator;164.0;165.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@163, ffil game NL@163];[ffil phone DE@164, ffil phone DE@164];;;;;;
order phone case<task:start>;164.06;164.06;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;164.06;165.03;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order chip<task:start>;164.3;164.3;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order chip<task:complete>;164.3;168.52;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
prod game;164.3;166.3;;;;;;;;;{'action': 'source chip'};;{'action': 'source game case'};;;;;ffil game NL;;;;;;;;;;;;;;
order game case<task:start>;164.3;164.3;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source game case'}
order game case<task:complete>;164.3;164.33;;;;;;{'action': 'source game case'};;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;{'action': 'source game case'};
_demand_generator;165.0;166.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@164, ffil phone DE@164];[ffil phone NL@165, ffil phone NL@165, ffil phone NL@165, ffil phone NL@165];;;;;;
ffill 1;165.0;165.0;;;;;;;;;;;;;ffil phone NL;;;;;;;;;;ffil phone NL;;;;;;;
ffill 1;165.0;165.0;;;;;;;;;;;;;ffil phone NL;;;;;;;;;;ffil phone NL;;;;;;;
ffill 1;165.0;165.0;;;;;;;;;;;;;ffil phone NL;;;;;;;;;;ffil phone NL;;;;;;;
order phone case<task:start>;165.03;165.03;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;165.03;165.67;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;165.67;165.67;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;165.67;166.05;;{'action': 'source phone case', 'priority': 1};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;166.0;167.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@165];[ffil phone DE@166];;;;;;
order phone case<task:start>;166.05;166.05;{'action': 'source phone case', 'priority': 1};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 1};;;;
order phone case<task:complete>;166.05;166.37;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 1};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 1};;;;;
order phone case<task:start>;166.37;166.37;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;166.37;166.5;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;166.5;166.5;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;166.5;166.64;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;166.64;166.64;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;166.64;167.47;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;167.0;168.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@166];[ffil phone NL@167, ffil phone NL@167, ffil phone NL@167, ffil phone NL@167];;;;;;
order phone case<task:start>;167.47;167.47;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;167.47;167.62;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;167.62;167.62;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;167.62;168.97;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;168.0;169.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@167, ffil phone NL@167, ffil phone NL@167, ffil phone NL@167];[ffil game NL@168, ffil game NL@168, ffil game NL@168, ffil game NL@168, ffil game NL@168, ffil game NL@168];;;;;;
ffill 2;168.0;168.0;;;;;;;;;;;;;;;ffil game NL;;;;;;;;ffil game NL;;;;;;;
prod phone;168.52;170.52;;;;;;;{'action': 'source phone case', 'priority': 1};;{'action': 'source chip'};;;;;ffil phone NL;;;;;;;;;;;;;;;;
order chip<task:start>;168.52;168.52;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order chip<task:complete>;168.52;168.79;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
prod phone;168.79;170.79;;;;;;;{'action': 'source phone case', 'priority': 0};;{'action': 'source chip'};;;;;ffil phone NL;;;;;;;;;;;;;;;;
order chip<task:start>;168.79;168.79;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order chip<task:complete>;168.79;174.02;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
order phone case<task:start>;168.97;168.97;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;168.97;169.47;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;169.0;170.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@168, ffil game NL@168, ffil game NL@168, ffil game NL@168, ffil game NL@168];[ffil phone NL@169];;;;;;
order phone case<task:start>;169.47;169.47;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;169.47;169.61;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;169.61;169.61;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;169.61;169.92;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;169.92;169.92;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
